school_code,school_name,subject,batch,major_code,major_name,field_name,current_value,new_value,source,match_type,confidence,diff_type
0015,对外经济贸易大学,—,—,—,—,academics.masterPrograms,27,28,02_院校库,exact,1.0,numeric_small
0018,天津大学,—,—,—,—,academics.doctoralPrograms,40,38,02_院校库,exact,1.0,numeric_small
0018,天津大学,—,—,—,—,academics.postgraduateRate,35.0,33.0,02_院校库,exact,1.0,numeric_small
0019,大连理工大学,—,—,—,—,academics.doctoralPrograms,39,38,02_院校库,exact,1.0,numeric_small
0020,东北大学,—,—,—,—,academics.masterPrograms,56,53,02_院校库,exact,1.0,numeric_small
0020,东北大学,—,—,—,—,academics.postgraduateRate,30.52,33.0,02_院校库,exact,1.0,numeric_small
0021,吉林大学,—,—,—,—,academics.doctoralPrograms,61,60,02_院校库,exact,1.0,numeric_small
0022,东北师范大学,—,—,—,—,academics.doctoralPrograms,28,30,02_院校库,exact,1.0,numeric_small
0024,复旦大学,—,—,—,—,academics.masterPrograms,86,87,02_院校库,exact,1.0,numeric_small
0024,复旦大学,—,—,—,—,academics.doctoralPrograms,50,51,02_院校库,exact,1.0,numeric_small
0024,复旦大学,—,—,—,—,academics.postgraduateRate,44.13,43.0,02_院校库,exact,1.0,numeric_small
0025,同济大学,—,—,—,—,academics.masterPrograms,77,75,02_院校库,exact,1.0,numeric_small
0025,同济大学,—,—,—,—,academics.doctoralPrograms,50,49,02_院校库,exact,1.0,numeric_small
0025,同济大学,—,—,—,—,academics.postgraduateRate,41.41,40.0,02_院校库,exact,1.0,numeric_small
0026,上海交通大学,—,—,—,—,academics.postgraduateRate,45.95,44.0,02_院校库,exact,1.0,numeric_small
0027,华东理工大学,—,—,—,—,academics.masterPrograms,56,53,02_院校库,exact,1.0,numeric_small
0027,华东理工大学,—,—,—,—,academics.doctoralPrograms,25,24,02_院校库,exact,1.0,numeric_small
0028,东华大学,—,—,—,—,academics.masterPrograms,51,49,02_院校库,exact,1.0,numeric_small
0029,华东师范大学,—,—,—,—,academics.masterPrograms,75,76,02_院校库,exact,1.0,numeric_small
0029,华东师范大学,—,—,—,—,academics.doctoralPrograms,45,44,02_院校库,exact,1.0,numeric_small
0033,东南大学,—,—,—,—,academics.masterPrograms,84,85,02_院校库,exact,1.0,numeric_small
0033,东南大学,—,—,—,—,academics.doctoralPrograms,54,56,02_院校库,exact,1.0,numeric_small
0034,中国矿业大学,—,—,—,—,academics.masterPrograms,58,56,02_院校库,exact,1.0,numeric_small
0034,中国矿业大学,—,—,—,—,academics.doctoralPrograms,27,26,02_院校库,exact,1.0,numeric_small
0035,河海大学,—,—,—,—,academics.masterPrograms,63,62,02_院校库,exact,1.0,numeric_small
0036,江南大学,—,—,—,—,academics.masterPrograms,59,57,02_院校库,exact,1.0,numeric_small
0037,南京农业大学,—,—,—,—,academics.masterPrograms,50,51,02_院校库,exact,1.0,numeric_small
0038,中国药科大学,—,—,—,—,academics.masterPrograms,16,14,02_院校库,exact,1.0,numeric_small
0039,浙江大学,—,—,—,—,academics.doctoralPrograms,78,80,02_院校库,exact,1.0,numeric_small
0039,浙江大学,—,—,—,—,academics.postgraduateRate,40.67,39.0,02_院校库,exact,1.0,numeric_small
0040,合肥工业大学,—,—,—,—,academics.masterPrograms,64,61,02_院校库,exact,1.0,numeric_small
0040,合肥工业大学,—,—,—,—,academics.doctoralPrograms,26,25,02_院校库,exact,1.0,numeric_small
0041,厦门大学,—,—,—,—,academics.masterPrograms,86,85,02_院校库,exact,1.0,numeric_small
0042,山东大学,—,—,—,—,academics.masterPrograms,90,93,02_院校库,exact,1.0,numeric_small
0043,中国海洋大学,—,—,—,—,academics.masterPrograms,63,60,02_院校库,exact,1.0,numeric_small
0044,中国石油大学(华东),—,—,—,—,academics.masterPrograms,51,50,02_院校库,exact,1.0,numeric_small
0045,武汉大学,—,—,—,—,academics.doctoralPrograms,65,63,02_院校库,exact,1.0,numeric_small
0046,中国地质大学(武汉),—,—,—,—,academics.masterPrograms,51,50,02_院校库,exact,1.0,numeric_small
0047,华中农业大学,—,—,—,—,academics.masterPrograms,46,45,02_院校库,exact,1.0,numeric_small
0048,华中师范大学,—,—,—,—,academics.masterPrograms,59,56,02_院校库,exact,1.0,numeric_small
0050,中山大学,—,—,—,—,academics.masterPrograms,111,114,02_院校库,exact,1.0,numeric_small
0050,中山大学,—,—,—,—,academics.doctoralPrograms,74,75,02_院校库,exact,1.0,numeric_small
0051,华南理工大学,—,—,—,—,academics.doctoralPrograms,42,43,02_院校库,exact,1.0,numeric_small
0053,重庆大学,—,—,—,—,academics.doctoralPrograms,46,47,02_院校库,exact,1.0,numeric_small
0054,西南交通大学,—,—,—,—,academics.masterPrograms,69,68,02_院校库,exact,1.0,numeric_small
0055,电子科技大学,—,—,—,—,academics.masterPrograms,45,46,02_院校库,exact,1.0,numeric_small
0055,电子科技大学,—,—,—,—,academics.doctoralPrograms,26,27,02_院校库,exact,1.0,numeric_small
0056,西南大学,—,—,—,—,academics.masterPrograms,83,86,02_院校库,exact,1.0,numeric_small
0059,西安电子科技大学,—,—,—,—,academics.doctoralPrograms,21,19,02_院校库,exact,1.0,numeric_small
0060,陕西师范大学,—,—,—,—,academics.masterPrograms,61,60,02_院校库,exact,1.0,numeric_small
0060,陕西师范大学,—,—,—,—,academics.doctoralPrograms,28,27,02_院校库,exact,1.0,numeric_small
0061,兰州大学,—,—,—,—,academics.doctoralPrograms,37,35,02_院校库,exact,1.0,numeric_small
0064,中国地质大学(北京),—,—,—,—,academics.masterPrograms,48,47,02_院校库,exact,1.0,numeric_small
0064,中国地质大学(北京),—,—,—,—,academics.doctoralPrograms,20,18,02_院校库,exact,1.0,numeric_small
0066,长安大学,—,—,—,—,academics.masterPrograms,58,55,02_院校库,exact,1.0,numeric_small
0067,中南大学,—,—,—,—,academics.masterPrograms,81,79,02_院校库,exact,1.0,numeric_small
0069,华中科技大学,—,—,—,—,academics.postgraduateRate,35.04,37.0,02_院校库,exact,1.0,numeric_small
0070,武汉理工大学,—,—,—,—,academics.masterPrograms,73,72,02_院校库,exact,1.0,numeric_small
0071,东北大学秦皇岛分校,—,—,—,—,academics.masterPrograms,56,55,02_院校库,exact,1.0,numeric_small
0074,中央戏剧学院,—,—,—,—,academics.doctoralPrograms,2,3,02_院校库,exact,1.0,numeric_small
0075,北京外国语大学,—,—,—,—,academics.masterPrograms,20,21,02_院校库,exact,1.0,numeric_small
0075,北京外国语大学,—,—,—,—,academics.postgraduateRate,33.22,35.0,02_院校库,exact,1.0,numeric_small
0077,北京大学医学部,—,—,—,—,academics.masterPrograms,78,79,02_院校库,exact,1.0,numeric_small
0077,北京大学医学部,—,—,—,—,academics.postgraduateRate,68.6,69.0,02_院校库,exact,1.0,numeric_small
0094,中国石油大学(北京)克拉玛依校区,—,—,—,—,academics.masterPrograms,47,48,02_院校库,exact,1.0,numeric_small
0233,东南大学,—,—,—,—,academics.masterPrograms,84,85,02_院校库,exact,1.0,numeric_small
0233,东南大学,—,—,—,—,academics.doctoralPrograms,54,56,02_院校库,exact,1.0,numeric_small
0301,北京航空航天大学,—,—,—,—,academics.doctoralPrograms,38,35,02_院校库,exact,1.0,numeric_small
0301,北京航空航天大学,—,—,—,—,academics.postgraduateRate,47.14,50.0,02_院校库,exact,1.0,numeric_small
0302,北京理工大学,—,—,—,—,academics.postgraduateRate,45.0,43.0,02_院校库,exact,1.0,numeric_small
0305,北京电子科技学院,—,—,—,—,academics.masterPrograms,4,3,02_院校库,exact,1.0,numeric_small
0307,外交学院,—,—,—,—,academics.postgraduateRate,20.0,19.0,02_院校库,exact,1.0,numeric_small
0309,国际关系学院,—,—,—,—,academics.masterPrograms,11,10,02_院校库,exact,1.0,numeric_small
0310,北京体育大学,—,—,—,—,academics.masterPrograms,14,13,02_院校库,exact,1.0,numeric_small
0315,中央民族大学,—,—,—,—,academics.masterPrograms,53,54,02_院校库,exact,1.0,numeric_small
0317,华北电力大学(北京),—,—,—,—,academics.masterPrograms,42,41,02_院校库,exact,1.0,numeric_small
0317,华北电力大学(北京),—,—,—,—,academics.doctoralPrograms,15,14,02_院校库,exact,1.0,numeric_small
0323,华北电力大学(保定),—,—,—,—,academics.doctoralPrograms,8,9,02_院校库,exact,1.0,numeric_small
0325,大连海事大学,—,—,—,—,academics.masterPrograms,43,40,02_院校库,exact,1.0,numeric_small
0327,中国刑事警察学院,—,—,—,—,academics.masterPrograms,10,8,02_院校库,exact,1.0,numeric_small
0330,哈尔滨工业大学,—,—,—,—,academics.masterPrograms,60,58,02_院校库,exact,1.0,numeric_small
0333,哈尔滨工程大学,—,—,—,—,academics.masterPrograms,48,45,02_院校库,exact,1.0,numeric_small
0340,南京航空航天大学,—,—,—,—,academics.doctoralPrograms,26,25,02_院校库,exact,1.0,numeric_small
0345,中国科学技术大学,—,—,—,—,academics.doctoralPrograms,39,41,02_院校库,exact,1.0,numeric_small
0346,中国科学院大学,—,—,—,—,academics.masterPrograms,76,78,02_院校库,exact,1.0,numeric_small
0346,中国科学院大学,—,—,—,—,academics.doctoralPrograms,56,57,02_院校库,exact,1.0,numeric_small
0347,华侨大学,—,—,—,—,academics.masterPrograms,55,54,02_院校库,exact,1.0,numeric_small
0353,暨南大学,—,—,—,—,academics.masterPrograms,78,77,02_院校库,exact,1.0,numeric_small
0355,中国民用航空飞行学院,—,—,—,—,academics.masterPrograms,21,20,02_院校库,exact,1.0,numeric_small
0357,西南民族大学,—,—,—,—,academics.masterPrograms,56,53,02_院校库,exact,1.0,numeric_small
0357,西南民族大学,—,—,—,—,academics.doctoralPrograms,4,5,02_院校库,exact,1.0,numeric_small
0358,西北工业大学,—,—,—,—,academics.masterPrograms,54,55,02_院校库,exact,1.0,numeric_small
0358,西北工业大学,—,—,—,—,academics.doctoralPrograms,33,36,02_院校库,exact,1.0,numeric_small
0365,石河子大学,—,—,—,—,academics.masterPrograms,69,68,02_院校库,exact,1.0,numeric_small
0369,应急管理大学,—,—,—,—,academics.masterPrograms,3,1,02_院校库,exact,1.0,numeric_small
0371,大连民族大学,—,—,—,—,academics.masterPrograms,23,22,02_院校库,exact,1.0,numeric_small
0373,北方民族大学,—,—,—,—,academics.masterPrograms,33,32,02_院校库,exact,1.0,numeric_small
0381,防灾科技学院,—,—,—,—,academics.masterPrograms,3,1,02_院校库,exact,1.0,numeric_small
0397,中国劳动关系学院,—,—,—,—,academics.masterPrograms,8,10,02_院校库,exact,1.0,numeric_small
0841,厦门大学,—,—,—,—,academics.masterPrograms,86,85,02_院校库,exact,1.0,numeric_small
1101,北京工业大学,—,—,—,—,academics.masterPrograms,55,56,02_院校库,exact,1.0,numeric_small
1102,北方工业大学,—,—,—,—,academics.masterPrograms,29,28,02_院校库,exact,1.0,numeric_small
1103,北京服装学院,—,—,—,—,academics.masterPrograms,15,13,02_院校库,exact,1.0,numeric_small
1104,北京印刷学院,—,—,—,—,academics.masterPrograms,20,19,02_院校库,exact,1.0,numeric_small
1105,北京石油化工学院,—,—,—,—,academics.masterPrograms,15,13,02_院校库,exact,1.0,numeric_small
1109,北京建筑大学,—,—,—,—,academics.masterPrograms,26,27,02_院校库,exact,1.0,numeric_small
1111,北京物资学院,—,—,—,—,academics.masterPrograms,19,18,02_院校库,exact,1.0,numeric_small
1114,中国戏曲学院,—,—,—,—,academics.masterPrograms,5,6,02_院校库,exact,1.0,numeric_small
1116,北京舞蹈学院,—,—,—,—,academics.masterPrograms,3,2,02_院校库,exact,1.0,numeric_small
1120,北京工商大学,—,—,—,—,academics.masterPrograms,43,41,02_院校库,exact,1.0,numeric_small
1120,北京工商大学,—,—,—,—,academics.doctoralPrograms,8,9,02_院校库,exact,1.0,numeric_small
1121,首都经济贸易大学,—,—,—,—,academics.masterPrograms,29,30,02_院校库,exact,1.0,numeric_small
1123,北京信息科技大学,—,—,—,—,academics.masterPrograms,22,21,02_院校库,exact,1.0,numeric_small
1148,北京农学院,—,—,—,—,academics.masterPrograms,19,18,02_院校库,exact,1.0,numeric_small
1201,天津科技大学,—,—,—,—,academics.masterPrograms,37,34,02_院校库,exact,1.0,numeric_small
1202,天津工业大学,—,—,—,—,academics.masterPrograms,44,42,02_院校库,exact,1.0,numeric_small
1202,天津工业大学,—,—,—,—,academics.doctoralPrograms,7,8,02_院校库,exact,1.0,numeric_small
1204,天津理工大学,—,—,—,—,academics.doctoralPrograms,8,9,02_院校库,exact,1.0,numeric_small
1205,天津农学院,—,—,—,—,academics.masterPrograms,17,16,02_院校库,exact,1.0,numeric_small
1210,天津商业大学,—,—,—,—,academics.masterPrograms,24,23,02_院校库,exact,1.0,numeric_small
1211,天津财经大学,—,—,—,—,academics.masterPrograms,26,25,02_院校库,exact,1.0,numeric_small
1216,天津城建大学,—,—,—,—,academics.masterPrograms,27,25,02_院校库,exact,1.0,numeric_small
1222,天津职业技术师范大学,—,—,—,—,academics.masterPrograms,20,18,02_院校库,exact,1.0,numeric_small
1222,天津职业技术师范大学,—,—,—,—,academics.doctoralPrograms,2,1,02_院校库,exact,1.0,numeric_small
1302,河北大学,—,—,—,—,academics.postgraduateRate,8.5,10.0,02_院校库,exact,1.0,numeric_small
1304,河北地质大学,—,—,—,—,academics.masterPrograms,27,25,02_院校库,exact,1.0,numeric_small
1306,河北科技大学,—,—,—,—,academics.masterPrograms,47,46,02_院校库,exact,1.0,numeric_small
1308,河北师范大学,—,—,—,—,academics.masterPrograms,55,53,02_院校库,exact,1.0,numeric_small
1309,石家庄铁道大学,—,—,—,—,academics.masterPrograms,31,30,02_院校库,exact,1.0,numeric_small
1311,河北科技师范学院,—,—,—,—,academics.masterPrograms,15,12,02_院校库,exact,1.0,numeric_small
1315,北华航天工业学院,—,—,—,—,academics.masterPrograms,13,11,02_院校库,exact,1.0,numeric_small
1319,河北医科大学,—,—,—,—,academics.masterPrograms,15,16,02_院校库,exact,1.0,numeric_small
1320,河北经贸大学,—,—,—,—,academics.masterPrograms,32,29,02_院校库,exact,1.0,numeric_small
1322,河北建筑工程学院,—,—,—,—,academics.masterPrograms,10,9,02_院校库,exact,1.0,numeric_small
1325,河北北方学院,—,—,—,—,academics.masterPrograms,12,11,02_院校库,exact,1.0,numeric_small
1330,河北农业大学,—,—,—,—,academics.masterPrograms,38,36,02_院校库,exact,1.0,numeric_small
1330,河北农业大学,—,—,—,—,academics.doctoralPrograms,13,12,02_院校库,exact,1.0,numeric_small
1368,河北传媒学院,—,—,—,—,academics.masterPrograms,5,6,02_院校库,exact,1.0,numeric_small
1401,山西大学,—,—,—,—,academics.doctoralPrograms,23,26,02_院校库,exact,1.0,numeric_small
1402,太原科技大学,—,—,—,—,academics.masterPrograms,32,30,02_院校库,exact,1.0,numeric_small
1405,太原理工大学,—,—,—,—,academics.doctoralPrograms,23,22,02_院校库,exact,1.0,numeric_small
1406,山西农业大学,—,—,—,—,academics.masterPrograms,26,25,02_院校库,exact,1.0,numeric_small
1407,山西医科大学,—,—,—,—,academics.masterPrograms,24,21,02_院校库,exact,1.0,numeric_small
1407,山西医科大学,—,—,—,—,academics.doctoralPrograms,7,8,02_院校库,exact,1.0,numeric_small
1411,山西师范大学,—,—,—,—,academics.masterPrograms,41,40,02_院校库,exact,1.0,numeric_small
1411,山西师范大学,—,—,—,—,academics.doctoralPrograms,8,7,02_院校库,exact,1.0,numeric_small
1412,太原师范学院,—,—,—,—,academics.masterPrograms,22,21,02_院校库,exact,1.0,numeric_small
1413,山西大同大学,—,—,—,—,academics.masterPrograms,14,11,02_院校库,exact,1.0,numeric_small
1421,山西中医药大学,—,—,—,—,academics.masterPrograms,6,7,02_院校库,exact,1.0,numeric_small
1503,内蒙古科技大学,—,—,—,—,academics.doctoralPrograms,5,4,02_院校库,exact,1.0,numeric_small
1504,内蒙古工业大学,—,—,—,—,academics.masterPrograms,45,43,02_院校库,exact,1.0,numeric_small
1504,内蒙古工业大学,—,—,—,—,academics.doctoralPrograms,9,10,02_院校库,exact,1.0,numeric_small
1509,内蒙古师范大学,—,—,—,—,academics.masterPrograms,45,44,02_院校库,exact,1.0,numeric_small
1513,内蒙古农业大学,—,—,—,—,academics.masterPrograms,44,42,02_院校库,exact,1.0,numeric_small
1513,内蒙古农业大学,—,—,—,—,academics.doctoralPrograms,18,17,02_院校库,exact,1.0,numeric_small
1515,内蒙古民族大学,—,—,—,—,academics.masterPrograms,38,36,02_院校库,exact,1.0,numeric_small
2101,沈阳工业大学,—,—,—,—,academics.doctoralPrograms,6,9,02_院校库,exact,1.0,numeric_small
2102,沈阳航空航天大学,—,—,—,—,academics.masterPrograms,26,24,02_院校库,exact,1.0,numeric_small
2103,沈阳理工大学,—,—,—,—,academics.masterPrograms,21,23,02_院校库,exact,1.0,numeric_small
2104,辽宁大学,—,—,—,—,academics.masterPrograms,65,63,02_院校库,exact,1.0,numeric_small
2105,辽宁科技大学,—,—,—,—,academics.masterPrograms,25,22,02_院校库,exact,1.0,numeric_small
2106,辽宁工程技术大学,—,—,—,—,academics.masterPrograms,32,31,02_院校库,exact,1.0,numeric_small
2107,辽宁石油化工大学,—,—,—,—,academics.masterPrograms,24,23,02_院校库,exact,1.0,numeric_small
2108,沈阳化工大学,—,—,—,—,academics.masterPrograms,24,23,02_院校库,exact,1.0,numeric_small
2110,沈阳大学,—,—,—,—,academics.masterPrograms,25,24,02_院校库,exact,1.0,numeric_small
2111,大连工业大学,—,—,—,—,academics.masterPrograms,26,23,02_院校库,exact,1.0,numeric_small
2113,沈阳体育学院,—,—,—,—,academics.doctoralPrograms,1,3,02_院校库,exact,1.0,numeric_small
2115,沈阳农业大学,—,—,—,—,academics.masterPrograms,35,32,02_院校库,exact,1.0,numeric_small
2116,大连海洋大学,—,—,—,—,academics.masterPrograms,22,19,02_院校库,exact,1.0,numeric_small
2117,中国医科大学,—,—,—,—,academics.masterPrograms,23,21,02_院校库,exact,1.0,numeric_small
2120,大连外国语大学,—,—,—,—,academics.doctoralPrograms,1,4,02_院校库,exact,1.0,numeric_small
2123,辽宁师范大学,—,—,—,—,academics.masterPrograms,43,41,02_院校库,exact,1.0,numeric_small
2123,辽宁师范大学,—,—,—,—,academics.doctoralPrograms,14,16,02_院校库,exact,1.0,numeric_small
2125,渤海大学,—,—,—,—,academics.masterPrograms,38,35,02_院校库,exact,1.0,numeric_small
2127,鞍山师范学院,—,—,—,—,academics.masterPrograms,4,5,02_院校库,exact,1.0,numeric_small
2134,沈阳医学院,—,—,—,—,academics.masterPrograms,8,9,02_院校库,exact,1.0,numeric_small
2139,辽宁工业大学,—,—,—,—,academics.masterPrograms,25,22,02_院校库,exact,1.0,numeric_small
2145,沈阳工程学院,—,—,—,—,academics.masterPrograms,4,3,02_院校库,exact,1.0,numeric_small
2203,东北电力大学,—,—,—,—,academics.masterPrograms,27,30,02_院校库,exact,1.0,numeric_small
2205,长春工业大学,—,—,—,—,academics.masterPrograms,36,38,02_院校库,exact,1.0,numeric_small
2205,长春工业大学,—,—,—,—,academics.doctoralPrograms,7,10,02_院校库,exact,1.0,numeric_small
2206,吉林建筑大学,—,—,—,—,academics.masterPrograms,23,21,02_院校库,exact,1.0,numeric_small
2207,吉林化工大学,—,—,—,—,academics.masterPrograms,16,14,02_院校库,exact,1.0,numeric_small
2208,吉林农业大学,—,—,—,—,academics.masterPrograms,39,37,02_院校库,exact,1.0,numeric_small
2214,吉林师范大学,—,—,—,—,academics.masterPrograms,34,33,02_院校库,exact,1.0,numeric_small
2218,吉林财经大学,—,—,—,—,academics.masterPrograms,25,24,02_院校库,exact,1.0,numeric_small
2235,北华大学,—,—,—,—,academics.masterPrograms,44,41,02_院校库,exact,1.0,numeric_small
2279,吉林外国语大学,—,—,—,—,academics.masterPrograms,12,10,02_院校库,exact,1.0,numeric_small
2301,黑龙江大学,—,—,—,—,academics.masterPrograms,66,65,02_院校库,exact,1.0,numeric_small
2306,东北石油大学,—,—,—,—,academics.masterPrograms,35,32,02_院校库,exact,1.0,numeric_small
2306,东北石油大学,—,—,—,—,academics.postgraduateRate,4.2,4.0,02_院校库,exact,1.0,numeric_small
2307,齐齐哈尔大学,—,—,—,—,academics.masterPrograms,36,34,02_院校库,exact,1.0,numeric_small
2308,哈尔滨医科大学,—,—,—,—,academics.doctoralPrograms,13,12,02_院校库,exact,1.0,numeric_small
2311,哈尔滨师范大学,—,—,—,—,academics.masterPrograms,36,33,02_院校库,exact,1.0,numeric_small
2317,哈尔滨商业大学,—,—,—,—,academics.masterPrograms,35,32,02_院校库,exact,1.0,numeric_small
2321,佳木斯大学,—,—,—,—,academics.masterPrograms,33,31,02_院校库,exact,1.0,numeric_small
2325,黑龙江八一农垦大学,—,—,—,—,academics.masterPrograms,21,19,02_院校库,exact,1.0,numeric_small
3101,上海理工大学,—,—,—,—,academics.masterPrograms,52,49,02_院校库,exact,1.0,numeric_small
3101,上海理工大学,—,—,—,—,academics.doctoralPrograms,12,11,02_院校库,exact,1.0,numeric_small
3105,上海电力大学,—,—,—,—,academics.masterPrograms,16,15,02_院校库,exact,1.0,numeric_small
3105,上海电力大学,—,—,—,—,academics.doctoralPrograms,2,1,02_院校库,exact,1.0,numeric_small
3111,上海海洋大学,—,—,—,—,academics.masterPrograms,26,23,02_院校库,exact,1.0,numeric_small
3113,上海师范大学,—,—,—,—,academics.masterPrograms,61,59,02_院校库,exact,1.0,numeric_small
3123,上海政法学院,—,—,—,—,academics.masterPrograms,15,14,02_院校库,exact,1.0,numeric_small
3124,上海电机学院,—,—,—,—,academics.masterPrograms,13,12,02_院校库,exact,1.0,numeric_small
3125,上海工程技术大学,—,—,—,—,academics.masterPrograms,28,27,02_院校库,exact,1.0,numeric_small
3137,上海大学,—,—,—,—,academics.masterPrograms,75,73,02_院校库,exact,1.0,numeric_small
3155,上海第二工业大学,—,—,—,—,academics.masterPrograms,14,13,02_院校库,exact,1.0,numeric_small
3204,江苏师范大学,—,—,—,—,academics.doctoralPrograms,3,2,02_院校库,exact,1.0,numeric_small
3205,江苏科技大学,—,—,—,—,academics.masterPrograms,46,45,02_院校库,exact,1.0,numeric_small
3207,南京工业大学,—,—,—,—,academics.masterPrograms,54,52,02_院校库,exact,1.0,numeric_small
3208,常州大学,—,—,—,—,academics.masterPrograms,46,45,02_院校库,exact,1.0,numeric_small
3209,南京邮电大学,—,—,—,—,academics.masterPrograms,40,37,02_院校库,exact,1.0,numeric_small
3211,南京林业大学,—,—,—,—,academics.masterPrograms,50,48,02_院校库,exact,1.0,numeric_small
3211,南京林业大学,—,—,—,—,academics.doctoralPrograms,14,13,02_院校库,exact,1.0,numeric_small
3212,江苏大学,—,—,—,—,academics.masterPrograms,74,72,02_院校库,exact,1.0,numeric_small
3214,淮安大学,—,—,—,—,academics.masterPrograms,15,14,02_院校库,exact,1.0,numeric_small
3215,常州工学院,—,—,—,—,academics.masterPrograms,4,3,02_院校库,exact,1.0,numeric_small
3218,盐城工学院,—,—,—,—,academics.masterPrograms,21,20,02_院校库,exact,1.0,numeric_small
3223,徐州医科大学,—,—,—,—,academics.masterPrograms,20,19,02_院校库,exact,1.0,numeric_small
3225,南京师范大学,—,—,—,—,academics.masterPrograms,74,73,02_院校库,exact,1.0,numeric_small
3225,南京师范大学,—,—,—,—,academics.doctoralPrograms,31,32,02_院校库,exact,1.0,numeric_small
3227,淮阴师范学院,—,—,—,—,academics.masterPrograms,17,15,02_院校库,exact,1.0,numeric_small
3233,南京艺术学院,—,—,—,—,academics.masterPrograms,7,5,02_院校库,exact,1.0,numeric_small
3233,南京艺术学院,—,—,—,—,academics.doctoralPrograms,6,7,02_院校库,exact,1.0,numeric_small
3241,江苏海洋大学,—,—,—,—,academics.masterPrograms,32,30,02_院校库,exact,1.0,numeric_small
3243,南京工程学院,—,—,—,—,academics.masterPrograms,18,17,02_院校库,exact,1.0,numeric_small
3302,浙江工业大学,—,—,—,—,academics.masterPrograms,59,58,02_院校库,exact,1.0,numeric_small
3303,浙江理工大学,—,—,—,—,academics.masterPrograms,46,44,02_院校库,exact,1.0,numeric_small
3303,浙江理工大学,—,—,—,—,academics.doctoralPrograms,9,8,02_院校库,exact,1.0,numeric_small
3305,浙江海洋大学,—,—,—,—,academics.masterPrograms,21,20,02_院校库,exact,1.0,numeric_small
3308,温州医科大学,—,—,—,—,academics.masterPrograms,24,22,02_院校库,exact,1.0,numeric_small
3309,浙江师范大学,—,—,—,—,academics.masterPrograms,53,52,02_院校库,exact,1.0,numeric_small
3310,杭州师范大学,—,—,—,—,academics.masterPrograms,52,51,02_院校库,exact,1.0,numeric_small
3313,绍兴大学,—,—,—,—,academics.masterPrograms,30,29,02_院校库,exact,1.0,numeric_small
3314,台州学院,—,—,—,—,academics.masterPrograms,18,17,02_院校库,exact,1.0,numeric_small
3315,浙江工商大学,—,—,—,—,academics.masterPrograms,42,40,02_院校库,exact,1.0,numeric_small
3316,湖州师范大学,—,—,—,—,academics.masterPrograms,24,23,02_院校库,exact,1.0,numeric_small
3317,中国美术学院,—,—,—,—,academics.masterPrograms,9,8,02_院校库,exact,1.0,numeric_small
3317,中国美术学院,—,—,—,—,academics.doctoralPrograms,5,4,02_院校库,exact,1.0,numeric_small
3318,中国计量大学,—,—,—,—,academics.masterPrograms,31,30,02_院校库,exact,1.0,numeric_small
3325,宁波大学,—,—,—,—,academics.masterPrograms,62,63,02_院校库,exact,1.0,numeric_small
3329,温州大学,—,—,—,—,academics.masterPrograms,41,40,02_院校库,exact,1.0,numeric_small
3385,浙江树人学院,—,—,—,—,academics.masterPrograms,3,5,02_院校库,exact,1.0,numeric_small
3401,安徽工业大学,—,—,—,—,academics.doctoralPrograms,6,9,02_院校库,exact,1.0,numeric_small
3405,安徽农业大学,—,—,—,—,academics.masterPrograms,50,47,02_院校库,exact,1.0,numeric_small
3407,安徽师范大学,—,—,—,—,academics.masterPrograms,57,56,02_院校库,exact,1.0,numeric_small
3410,淮北师范大学,—,—,—,—,academics.masterPrograms,32,31,02_院校库,exact,1.0,numeric_small
3412,阜阳师范大学,—,—,—,—,academics.masterPrograms,24,23,02_院校库,exact,1.0,numeric_small
3418,安徽科技工程大学,—,—,—,—,academics.masterPrograms,11,14,02_院校库,exact,1.0,numeric_small
3427,安庆师范大学,—,—,—,—,academics.masterPrograms,29,28,02_院校库,exact,1.0,numeric_small
3428,安徽中医药大学,—,—,—,—,academics.doctoralPrograms,4,5,02_院校库,exact,1.0,numeric_small
3502,福州大学,—,—,—,—,academics.masterPrograms,66,64,02_院校库,exact,1.0,numeric_small
3507,福建师范大学,—,—,—,—,academics.masterPrograms,62,60,02_院校库,exact,1.0,numeric_small
3510,闽南师范大学,—,—,—,—,academics.masterPrograms,29,28,02_院校库,exact,1.0,numeric_small
3512,泉州师范学院,—,—,—,—,academics.masterPrograms,5,3,02_院校库,exact,1.0,numeric_small
3515,集美大学,—,—,—,—,academics.doctoralPrograms,8,10,02_院校库,exact,1.0,numeric_small
3522,福建中医药大学,—,—,—,—,academics.masterPrograms,14,13,02_院校库,exact,1.0,numeric_small
3603,南昌航空大学,—,—,—,—,academics.masterPrograms,37,34,02_院校库,exact,1.0,numeric_small
3609,江西中医药大学,—,—,—,—,academics.masterPrograms,15,14,02_院校库,exact,1.0,numeric_small
3610,赣南医科大学,—,—,—,—,academics.masterPrograms,13,11,02_院校库,exact,1.0,numeric_small
3611,江西师范大学,—,—,—,—,academics.masterPrograms,55,52,02_院校库,exact,1.0,numeric_small
3633,江西水利电力大学,—,—,—,—,academics.masterPrograms,18,17,02_院校库,exact,1.0,numeric_small
3634,江西科技师范大学,—,—,—,—,academics.masterPrograms,37,35,02_院校库,exact,1.0,numeric_small
3702,青岛科技大学,—,—,—,—,academics.masterPrograms,44,42,02_院校库,exact,1.0,numeric_small
3703,山东科技大学,—,—,—,—,academics.masterPrograms,57,55,02_院校库,exact,1.0,numeric_small
