school_code,school_name,subject,batch,major_code,major_name,field_name,current_value,new_value,source,match_type,confidence,diff_type
0029,华东师范大学(国家专项),历史,本一,A5,特殊教育,yearly.2022,best_match=体育教育(code=T4),"min=592,rank=2662",01_专业分数线_2022,confidence,0.3889,numeric_large
6102,西北大学,历史,本一,06,金融学,yearly.2022,best_match=法学(code=N4),"min=591,rank=2663",01_专业分数线_2022,confidence,0.34,numeric_large
4424,深圳大学,历史,本一,61,会计学,yearly.2022,best_match=法学(code=14),"min=591,rank=2663",01_专业分数线_2022,confidence,0.39,numeric_large
0340,南京航空航天大学,历史,本一,0M,工商管理,yearly.2022,best_match=行政管理(code=02),"min=591,rank=2803",01_专业分数线_2022,confidence,0.3529,numeric_large
5017,西南政法大学,历史,本一,0T,经济统计学,yearly.2022,best_match=法学(code=04),"min=591,rank=2803",01_专业分数线_2022,confidence,0.3214,numeric_large
5017,西南政法大学,历史,本一,0V,金融学,yearly.2022,best_match=法学(code=04),"min=591,rank=2803",01_专业分数线_2022,confidence,0.39,numeric_large
4410,华南师范大学,历史,本一,21,政治学与行政学,yearly.2022,best_match=行政管理(code=1F),"min=590,rank=2956",01_专业分数线_2022,confidence,0.3182,numeric_large
0061,兰州大学,历史,本一,14,日语,yearly.2022,best_match=英语(code=10),"min=590,rank=2956",01_专业分数线_2022,confidence,0.3,numeric_large
0043,中国海洋大学,历史,本一,95,日语,yearly.2022,best_match=英语(code=46),"min=590,rank=2956",01_专业分数线_2022,confidence,0.3,numeric_large
0043,中国海洋大学,历史,本一,93,德语,yearly.2022,best_match=英语(code=46),"min=589,rank=3080",01_专业分数线_2022,confidence,0.3,numeric_large
5017,西南政法大学,历史,本一,0W,金融工程,yearly.2022,best_match=社会工作(code=29),"min=589,rank=3080",01_专业分数线_2022,confidence,0.3,numeric_large
4311,湖南师范大学,历史,本一,G0,经济学类,yearly.2022,best_match=新闻传播学类(code=Y2),"min=588,rank=3234",01_专业分数线_2022,confidence,0.32,numeric_large
0022,东北师范大学,历史,本一,B5,日语,yearly.2022,best_match=俄语(code=B7),"min=588,rank=3234",01_专业分数线_2022,confidence,0.3947,numeric_large
0022,东北师范大学,历史,本一,C1,教育学类,yearly.2022,best_match=经济学类(code=C3),"min=588,rank=3234",01_专业分数线_2022,confidence,0.3563,numeric_large
0022,东北师范大学,历史,本一,CC,法学,yearly.2022,best_match=会计学(code=G1),"min=588,rank=3234",01_专业分数线_2022,confidence,0.3,numeric_large
3620,南昌大学,历史,本一,37,中国语言文学类,yearly.2022,best_match=汉语言文学(code=28),"min=587,rank=3235",01_专业分数线_2022,confidence,0.4,numeric_large
0012,北京语言大学,历史,本一,18,汉语言文学,yearly.2022,best_match=中国语言文学类(code=4R),"min=587,rank=3390",01_专业分数线_2022,confidence,0.4,numeric_large
3201,苏州大学,历史,本一,09,旅游管理,yearly.2022,best_match=行政管理(code=0F),"min=587,rank=3390",01_专业分数线_2022,confidence,0.3529,numeric_large
0317,华北电力大学(北京),历史,本一,0Q,公共管理类,yearly.2022,best_match=公共事业管理(code=0U),"min=587,rank=3390",01_专业分数线_2022,confidence,0.4364,numeric_large
3620,南昌大学,历史,本一,39,新闻传播学类,yearly.2022,best_match=新闻学(code=2B),"min=586,rank=3391",01_专业分数线_2022,confidence,0.4,numeric_large
0046,中国地质大学(武汉),历史,本一,24,公共管理类,yearly.2022,best_match=工商管理类(code=22),"min=586,rank=3391",01_专业分数线_2022,confidence,0.4145,numeric_large
0066,长安大学,历史,本一,36,公共管理类,yearly.2022,best_match=工商管理类(code=13),"min=586,rank=3540",01_专业分数线_2022,confidence,0.4267,numeric_large
0059,西安电子科技大学,历史,本一,05,管理科学与工程类,yearly.2022,best_match=工商管理类(code=26),"min=585,rank=3730",01_专业分数线_2022,confidence,0.3273,numeric_large
0070,武汉理工大学,历史,本一,35,新闻传播学类,yearly.2022,best_match=法学类(code=41),"min=585,rank=3730",01_专业分数线_2022,confidence,0.325,numeric_large
3620,南昌大学,历史,本一,44,公共管理类,yearly.2022,best_match=行政管理(code=38),"min=584,rank=3731",01_专业分数线_2022,confidence,0.3072,numeric_large
0035,河海大学,历史,本一,P3,土地资源管理,yearly.2022,best_match=人力资源管理(code=Q6),"min=584,rank=3898",01_专业分数线_2022,confidence,0.4,numeric_large
0022,东北师范大学(国家专项),历史,本一,B5,日语,yearly.2022,best_match=俄语(code=B7),"min=584,rank=3898",01_专业分数线_2022,confidence,0.4364,numeric_large
3309,浙江师范大学,历史,本一,30,外国语言文学类,yearly.2022,best_match=汉语言文学(code=21),"min=584,rank=3898",01_专业分数线_2022,confidence,0.4267,numeric_large
3618,江西财经大学,历史,本一,52,数字经济,yearly.2022,best_match=经济学(code=37),"min=584,rank=3898",01_专业分数线_2022,confidence,0.3729,numeric_large
4101,郑州大学,历史,本一,12,教育学类,yearly.2022,best_match=历史学类(code=13),"min=584,rank=3898",01_专业分数线_2022,confidence,0.39,numeric_large
4437,广东外语外贸大学,历史,本一,15,俄语,yearly.2022,best_match=英语(code=23),"min=583,rank=4076",01_专业分数线_2022,confidence,0.3,numeric_large
0044,中国石油大学(华东),历史,本一,50,英语,yearly.2022,best_match=俄语(code=47),"min=583,rank=4076",01_专业分数线_2022,confidence,0.3,numeric_large
0310,北京体育大学,历史,本一,35,公共事业管理,yearly.2022,best_match=体育经济与管理(code=33),"min=583,rank=4076",01_专业分数线_2022,confidence,0.3304,numeric_large
3325,宁波大学,历史,本一,45,物流管理,yearly.2022,best_match=旅游管理(code=46),"min=583,rank=4076",01_专业分数线_2022,confidence,0.3094,numeric_large
0310,北京体育大学,历史,本一,11,教育学,yearly.2022,best_match=汉语国际教育(code=15),"min=582,rank=4264",01_专业分数线_2022,confidence,0.3137,numeric_large
0310,北京体育大学,历史,本一,55,法语,yearly.2022,best_match=英语(code=16),"min=582,rank=4264",01_专业分数线_2022,confidence,0.3,numeric_large
3206,南京财经大学,历史,本一,0C,新闻传播学类,yearly.2022,best_match=财政学类(code=03),"min=581,rank=4447",01_专业分数线_2022,confidence,0.3271,numeric_large
3315,浙江工商大学,历史,本一,37,法学类,yearly.2022,best_match=外国语言文学类(code=34),"min=581,rank=4447",01_专业分数线_2022,confidence,0.3257,numeric_large
3389,浙江财经大学,历史,本一,13,经济与贸易类,yearly.2022,best_match=国际经济与贸易(code=53),"min=581,rank=4447",01_专业分数线_2022,confidence,0.5084,numeric_large
3389,浙江财经大学,历史,本一,14,法学类,yearly.2022,best_match=财政学类(code=35),"min=580,rank=4637",01_专业分数线_2022,confidence,0.4247,numeric_large
3618,江西财经大学,历史,本一,17,国际商务,yearly.2022,best_match=商务英语(code=69),"min=580,rank=4637",01_专业分数线_2022,confidence,0.3167,numeric_large
2126,东北财经大学,历史,本一,12,新闻传播学类,yearly.2022,best_match=财政学类(code=05),"min=578,rank=4824",01_专业分数线_2022,confidence,0.3768,numeric_large
1303,河北工业大学,历史,本一,12,公共管理类,yearly.2022,best_match=公共事业管理(code=36),"min=578,rank=5007",01_专业分数线_2022,confidence,0.4748,numeric_large
3315,浙江工商大学,历史,本一,57,工商管理类,yearly.2022,best_match=旅游管理类(code=44),"min=578,rank=5007",01_专业分数线_2022,confidence,0.4418,numeric_large
4203,湖北大学,历史,本一,08,中国语言文学类,yearly.2022,best_match=汉语言文学(code=08),"min=578,rank=5007",01_专业分数线_2022,confidence,0.4182,numeric_large
4301,湘潭大学,历史,本一,37,法语,yearly.2022,best_match=法学(code=24),"min=577,rank=5190",01_专业分数线_2022,confidence,0.3529,numeric_large
3315,浙江工商大学,历史,本一,39,汉语言文学,yearly.2022,best_match=外国语言文学类(code=34),"min=577,rank=5190",01_专业分数线_2022,confidence,0.4,numeric_large
3113,上海师范大学,历史,本一,79,地理科学,yearly.2022,best_match=应用心理学(code=55),"min=576,rank=5387",01_专业分数线_2022,confidence,0.3267,numeric_large
5117,成都中医药大学,历史,本一,14,中医儿科学,yearly.2022,best_match=中医学(code=01),"min=575,rank=5629",01_专业分数线_2022,confidence,0.474,numeric_large
5112,四川农业大学,历史,本一,59,国际经济与贸易,yearly.2022,best_match=经济学(code=25),"min=575,rank=5629",01_专业分数线_2022,confidence,0.39,numeric_large
3213,南京信息工程大学,历史,本一,75,英语,yearly.2022,best_match=日语(code=86),"min=574,rank=5842",01_专业分数线_2022,confidence,0.4111,numeric_large
3103,上海海事大学,历史,本一,1C,日语,yearly.2022,best_match=法语(code=0Z),"min=574,rank=5842",01_专业分数线_2022,confidence,0.3,numeric_large
4113,河南大学,历史,本一,1F,地理科学类,yearly.2022,best_match=历史学类(code=0R),"min=574,rank=5842",01_专业分数线_2022,confidence,0.3559,numeric_large
3209,南京邮电大学,历史,本一,1C,公共管理类,yearly.2022,best_match=物流管理(code=11),"min=574,rank=5842",01_专业分数线_2022,confidence,0.3267,numeric_large
4439,南方医科大学,历史,本一,16,护理学,yearly.2022,best_match=应用心理学(code=C7),"min=574,rank=5842",01_专业分数线_2022,confidence,0.4219,numeric_large
3415,安徽财经大学,历史,本一,09,财务管理,yearly.2022,best_match=物流管理(code=09),"min=572,rank=6291",01_专业分数线_2022,confidence,0.3,numeric_large
3113,上海师范大学,历史,本一,88,工商管理类,yearly.2022,best_match=旅游管理类(code=74),"min=572,rank=6291",01_专业分数线_2022,confidence,0.4333,numeric_large
3209,南京邮电大学,历史,本一,1F,日语,yearly.2022,best_match=英语(code=1L),"min=571,rank=6572",01_专业分数线_2022,confidence,0.45,numeric_large
5112,四川农业大学,历史,本一,79,电子商务,yearly.2022,best_match=工商管理(code=70),"min=571,rank=6572",01_专业分数线_2022,confidence,0.3,numeric_large
3389,浙江财经大学,历史,本一,19,新闻传播学类,yearly.2022,best_match=财政学类(code=35),"min=571,rank=6572",01_专业分数线_2022,confidence,0.315,numeric_large
3213,南京信息工程大学,历史,本一,45,保险学,yearly.2022,best_match=医疗保险(code=64),"min=570,rank=6827",01_专业分数线_2022,confidence,0.4034,numeric_large
3213,南京信息工程大学,历史,本一,49,供应链管理,yearly.2022,best_match=行政管理(code=63),"min=570,rank=6827",01_专业分数线_2022,confidence,0.3137,numeric_large
6119,西安外国语大学,历史,本一,30,商务英语,yearly.2022,best_match=英语(code=TT),"min=570,rank=6827",01_专业分数线_2022,confidence,0.4222,numeric_large
6401,宁夏大学,历史,本一,05,新闻传播学类,yearly.2022,best_match=新闻学(code=14),"min=570,rank=6827",01_专业分数线_2022,confidence,0.4,numeric_large
3389,浙江财经大学,历史,本一,16,统计学类,yearly.2022,best_match=财政学类(code=35),"min=570,rank=6827",01_专业分数线_2022,confidence,0.3786,numeric_large
5102,成都理工大学,历史,本一,1C,新闻传播学类,yearly.2022,best_match=广播电视学(code=2A),"min=570,rank=6827",01_专业分数线_2022,confidence,0.3028,numeric_large
4426,广东财经大学,历史,本一,11,工商管理,yearly.2022,best_match=城市管理(code=84),"min=570,rank=6827",01_专业分数线_2022,confidence,0.4313,numeric_large
4203,湖北大学,历史,本一,03,经济学类,yearly.2022,best_match=新闻传播学类(code=33),"min=570,rank=6827",01_专业分数线_2022,confidence,0.3082,numeric_large
4437,广东外语外贸大学,历史,本一,40,孟加拉语,yearly.2022,best_match=阿拉伯语(code=33),"min=569,rank=7081",01_专业分数线_2022,confidence,0.3,numeric_large
3507,福建师范大学,历史,本一,S3,心理学类,yearly.2022,best_match=工商管理类(code=00),"min=569,rank=7081",01_专业分数线_2022,confidence,0.35,numeric_large
3113,上海师范大学,历史,本一,5D,公共管理类,yearly.2022,best_match=旅游管理类(code=74),"min=569,rank=7081",01_专业分数线_2022,confidence,0.4367,numeric_large
1104,北京印刷学院,历史,本一,11,新闻传播学类,yearly.2022,best_match=传播学(code=65),"min=569,rank=7081",01_专业分数线_2022,confidence,0.4194,numeric_large
4408,广州中医药大学,历史,本一,19,应用心理学,yearly.2022,best_match=护理学(code=27),"min=569,rank=7081",01_专业分数线_2022,confidence,0.3333,numeric_large
1401,山西大学,历史,本一,12,日语,yearly.2022,best_match=俄语(code=0B),"min=569,rank=7081",01_专业分数线_2022,confidence,0.3316,numeric_large
4203,湖北大学,历史,本一,10,外国语言文学类,yearly.2022,best_match=汉语言文学(code=S1),"min=569,rank=7081",01_专业分数线_2022,confidence,0.4343,numeric_large
4437,广东外语外贸大学,历史,本一,51,电子商务,yearly.2022,best_match=商务英语(code=73),"min=568,rank=7311",01_专业分数线_2022,confidence,0.4,numeric_large
6401,宁夏大学,历史,本一,S6,学前教育,yearly.2022,best_match=小学教育(code=35),"min=568,rank=7311",01_专业分数线_2022,confidence,0.6,numeric_large
1207,天津师范大学,历史,本一,17,教育学类,yearly.2022,best_match=小学教育(code=16),"min=568,rank=7311",01_专业分数线_2022,confidence,0.369,numeric_large
4203,湖北大学,历史,本一,11,日语,yearly.2022,best_match=英语(code=10),"min=568,rank=7311",01_专业分数线_2022,confidence,0.3,numeric_large
5120,四川师范大学(国家专项),历史,本一,0M,广播电视学,yearly.2022,best_match=广播电视编导(code=0Q),"min=567,rank=7578",01_专业分数线_2022,confidence,0.5134,numeric_large
1501,内蒙古大学,历史,本一,1R,土地资源管理,yearly.2022,best_match=旅游管理(code=2C),"min=567,rank=7578",01_专业分数线_2022,confidence,0.3491,numeric_large
3611,江西师范大学,历史,本一,2P,中国语言文学类,yearly.2022,best_match=汉语言文学(code=AB),"min=567,rank=7578",01_专业分数线_2022,confidence,0.4444,numeric_large
3507,福建师范大学,历史,本一,01,国际经济与贸易,yearly.2022,best_match=会展经济与管理(code=33),"min=566,rank=7843",01_专业分数线_2022,confidence,0.3025,numeric_large
3713,山东师范大学,历史,本一,N1,历史学,yearly.2022,best_match=学前教育(code=D3),"min=566,rank=7843",01_专业分数线_2022,confidence,0.3214,numeric_large
3720,山东财经大学,历史,本一,0N,经济统计学,yearly.2022,best_match=经济学类(code=01),"min=566,rank=7843",01_专业分数线_2022,confidence,0.424,numeric_large
4426,广东财经大学,历史,本一,93,文化产业管理,yearly.2022,best_match=城市管理(code=84),"min=566,rank=7843",01_专业分数线_2022,confidence,0.3713,numeric_large
0347,华侨大学,历史,本一,33,中国语言文学类,yearly.2022,best_match=汉语言文学(code=41),"min=565,rank=8150",01_专业分数线_2022,confidence,0.425,numeric_large
4439,南方医科大学,历史,本一,11,护理学,yearly.2022,best_match=应用心理学(code=C7),"min=565,rank=8150",01_专业分数线_2022,confidence,0.4444,numeric_large
4439,南方医科大学,历史,本一,12,助产学,yearly.2022,best_match=中医学(code=A6),"min=565,rank=8150",01_专业分数线_2022,confidence,0.3444,numeric_large
5026,重庆工商大学,历史,本一,38,英语,yearly.2022,best_match=商务英语(code=46),"min=564,rank=8151",01_专业分数线_2022,confidence,0.5091,numeric_large
5120,四川师范大学,历史,本一,0M,广播电视学,yearly.2022,best_match=广播电视编导(code=0Q),"min=564,rank=8430",01_专业分数线_2022,confidence,0.5134,numeric_large
3415,安徽财经大学,历史,本一,21,经济与贸易类,yearly.2022,best_match=经济学类(code=01),"min=564,rank=8430",01_专业分数线_2022,confidence,0.4437,numeric_large
0357,西南民族大学(国家专项),历史,本一,11,中国语言文学类,yearly.2022,best_match=中国少数民族语言文学(code=60),"min=564,rank=8430",01_专业分数线_2022,confidence,0.4862,numeric_large
0357,西南民族大学,历史,本一,16,新闻传播学类,yearly.2022,best_match=新闻学(code=19),"min=563,rank=8716",01_专业分数线_2022,confidence,0.4,numeric_large
1308,河北师范大学,历史,本一,15,中国语言文学类,yearly.2022,best_match=汉语言文学(code=SB),"min=563,rank=8716",01_专业分数线_2022,confidence,0.45,numeric_large
4310,湖南中医药大学,历史,本一,03,中西医临床医学,yearly.2022,best_match=中医学(code=06),"min=563,rank=8716",01_专业分数线_2022,confidence,0.3861,numeric_large
3730,青岛大学,历史,本一,81,经济学,yearly.2022,best_match=会计学(code=1T),"min=562,rank=9061",01_专业分数线_2022,confidence,0.35,numeric_large
3507,福建师范大学,历史,本一,33,旅游管理类,yearly.2022,best_match=工商管理类(code=00),"min=562,rank=9061",01_专业分数线_2022,confidence,0.45,numeric_large
3713,山东师范大学,历史,本一,Y4,哲学,yearly.2022,best_match=法学(code=C1),"min=562,rank=9061",01_专业分数线_2022,confidence,0.3529,numeric_large
3730,青岛大学,历史,本一,05,金融学,yearly.2022,best_match=会计学(code=1T),"min=561,rank=9358",01_专业分数线_2022,confidence,0.35,numeric_large
1401,山西大学,历史,本一,09,英语,yearly.2022,best_match=俄语(code=0B),"min=561,rank=9358",01_专业分数线_2022,confidence,0.3375,numeric_large
3407,安徽师范大学,历史,本一,13,人力资源管理,yearly.2022,best_match=行政管理(code=09),"min=560,rank=9672",01_专业分数线_2022,confidence,0.3554,numeric_large
3407,安徽师范大学,历史,本一,58,新闻传播学类,yearly.2022,best_match=新闻学(code=59),"min=560,rank=9672",01_专业分数线_2022,confidence,0.4545,numeric_large
3415,安徽财经大学,历史,本一,19,财政学类,yearly.2022,best_match=经济学类(code=01),"min=560,rank=9672",01_专业分数线_2022,confidence,0.3711,numeric_large
0347,华侨大学,历史,本一,50,国际商务,yearly.2022,best_match=电子商务(code=38),"min=560,rank=9672",01_专业分数线_2022,confidence,0.3353,numeric_large
4121,河南财经政法大学,历史,本一,46,社会学类,yearly.2022,best_match=财政学类(code=12),"min=560,rank=9672",01_专业分数线_2022,confidence,0.3771,numeric_large
3713,山东师范大学(国家专项),历史,本一,D4,小学教育,yearly.2022,best_match=学前教育(code=D3),"min=560,rank=9672",01_专业分数线_2022,confidence,0.6,numeric_large
4304,湖南科技大学,历史,本一,72,小学教育,yearly.2022,best_match=教育学(code=70),"min=560,rank=9672",01_专业分数线_2022,confidence,0.4929,numeric_large
3701,济南大学,历史,本一,01,中国语言文学类,yearly.2022,best_match=汉语言文学(code=01),"min=560,rank=9672",01_专业分数线_2022,confidence,0.4429,numeric_large
3611,江西师范大学,历史,本一,1H,旅游管理,yearly.2022,best_match=行政管理(code=AX),"min=560,rank=9672",01_专业分数线_2022,confidence,0.3643,numeric_large
3407,安徽师范大学,历史,本一,14,供应链管理,yearly.2022,best_match=行政管理(code=09),"min=559,rank=10033",01_专业分数线_2022,confidence,0.3821,numeric_large
3730,青岛大学,历史,本一,0L,法语,yearly.2022,best_match=德语(code=0H),"min=559,rank=10033",01_专业分数线_2022,confidence,0.3429,numeric_large
0357,西南民族大学,历史,本一,13,法语,yearly.2022,best_match=法学(code=02),"min=559,rank=10033",01_专业分数线_2022,confidence,0.42,numeric_large
1308,河北师范大学,历史,本一,0B,教育学,yearly.2022,best_match=思想政治教育(code=SA),"min=559,rank=10033",01_专业分数线_2022,confidence,0.4167,numeric_large
1308,河北师范大学,历史,本一,0Y,外国语言文学类,yearly.2022,best_match=汉语言文学(code=SB),"min=559,rank=10033",01_专业分数线_2022,confidence,0.4286,numeric_large
0347,华侨大学,历史,本一,35,日语,yearly.2022,best_match=英语(code=42),"min=559,rank=10033",01_专业分数线_2022,confidence,0.3444,numeric_large
4121,河南财经政法大学,历史,本一,13,财务管理,yearly.2022,best_match=旅游管理(code=25),"min=559,rank=10033",01_专业分数线_2022,confidence,0.3,numeric_large
6205,甘肃中医药大学,历史,本一,04,中西医临床医学,yearly.2022,best_match=中医学(code=01),"min=559,rank=10033",01_专业分数线_2022,confidence,0.4062,numeric_large
3730,青岛大学,历史,本一,65,行政管理,yearly.2022,best_match=工商管理(code=1S),"min=558,rank=10371",01_专业分数线_2022,confidence,0.45,numeric_large
1111,北京物资学院,历史,本一,09,采购管理,yearly.2022,best_match=物流管理(code=07),"min=558,rank=10371",01_专业分数线_2022,confidence,0.3529,numeric_large
4241,三峡大学,历史,本一,76,财务管理,yearly.2022,best_match=行政管理(code=A2),"min=557,rank=10708",01_专业分数线_2022,confidence,0.3529,numeric_large
3107,上海应用技术大学,历史,本一,41,德语,yearly.2022,best_match=英语(code=43),"min=557,rank=10708",01_专业分数线_2022,confidence,0.4304,numeric_large
3611,江西师范大学,历史,本一,0G,管理科学与工程类,yearly.2022,best_match=地理科学类(code=AE),"min=557,rank=10708",01_专业分数线_2022,confidence,0.4478,numeric_large
4790,深圳技术大学,历史,本一,30,英语,yearly.2022,best_match=德语(code=39),"min=556,rank=11075",01_专业分数线_2022,confidence,0.3529,numeric_large
0365,石河子大学,历史,本一,1X,中国少数民族语言文学,yearly.2022,best_match=汉语言文学(code=2C),"min=556,rank=11075",01_专业分数线_2022,confidence,0.3765,numeric_large
4121,河南财经政法大学,历史,本一,02,工商管理类,yearly.2022,best_match=公共管理类(code=31),"min=556,rank=11075",01_专业分数线_2022,confidence,0.42,numeric_large
5122,西华师范大学(地方专项),历史,本一,50,中国语言文学类,yearly.2022,best_match=汉语言文学(code=65),"min=556,rank=11075",01_专业分数线_2022,confidence,0.4353,numeric_large
3244,苏州科技大学,历史,本一,42,汉语国际教育,yearly.2022,best_match=汉语言文学(code=0Y),"min=556,rank=11075",01_专业分数线_2022,confidence,0.3182,numeric_large
4202,武汉工程大学,历史,本一,19,经济与贸易类,yearly.2022,best_match=经济学(code=19),"min=556,rank=11075",01_专业分数线_2022,confidence,0.3117,numeric_large
4201,长江大学,历史,本一,03,中国语言文学类,yearly.2022,best_match=汉语言文学(code=03),"min=556,rank=11075",01_专业分数线_2022,confidence,0.4324,numeric_large
4241,三峡大学,历史,本一,91,中国语言文学类,yearly.2022,best_match=汉语言文学(code=91),"min=555,rank=11442",01_专业分数线_2022,confidence,0.4316,numeric_large
1417,山西财经大学,历史,本一,02,能源经济,yearly.2022,best_match=贸易经济(code=07),"min=555,rank=11442",01_专业分数线_2022,confidence,0.3,numeric_large
5026,重庆工商大学,历史,本一,10,工程管理,yearly.2022,best_match=工商管理类(code=08),"min=554,rank=11443",01_专业分数线_2022,confidence,0.4806,numeric_large
2444,黑龙江中医药大学,历史,本一,04,中西医临床医学,yearly.2022,best_match=中医学(code=03),"min=554,rank=11845",01_专业分数线_2022,confidence,0.36,numeric_large
5122,西华师范大学(地方专项),历史,本一,42,外国语言文学类,yearly.2022,best_match=汉语言文学(code=65),"min=554,rank=11845",01_专业分数线_2022,confidence,0.4353,numeric_large
1417,山西财经大学,历史,本一,01,经济学,yearly.2022,best_match=贸易经济(code=07),"min=554,rank=11845",01_专业分数线_2022,confidence,0.3429,numeric_large
4241,三峡大学,历史,本一,A1,法学,yearly.2022,best_match=法语(code=D3),"min=553,rank=12183",01_专业分数线_2022,confidence,0.3529,numeric_large
0357,西南民族大学(国家专项),历史,本一,22,公共管理类,yearly.2022,best_match=财务管理(code=23),"min=553,rank=12183",01_专业分数线_2022,confidence,0.3344,numeric_large
3507,福建师范大学(国家专项),历史,本一,33,旅游管理类,yearly.2022,best_match=工商管理类(code=00),"min=553,rank=12183",01_专业分数线_2022,confidence,0.4446,numeric_large
3244,苏州科技大学,历史,本一,35,旅游管理,yearly.2022,best_match=工商管理(code=0M),"min=553,rank=12183",01_专业分数线_2022,confidence,0.3,numeric_large
3244,苏州科技大学,历史,本一,52,日语,yearly.2022,best_match=英语(code=27),"min=553,rank=12183",01_专业分数线_2022,confidence,0.42,numeric_large
5116,西南医科大学,历史,本一,09,中西医临床医学,yearly.2022,best_match=中医学(code=27),"min=553,rank=12183",01_专业分数线_2022,confidence,0.36,numeric_large
5109,西华大学,历史,本一,0F,物流管理,yearly.2022,best_match=财务管理(code=12),"min=552,rank=12582",01_专业分数线_2022,confidence,0.3529,numeric_large
5109,西华大学,历史,本一,1S,中国语言文学类,yearly.2022,best_match=汉语言文学(code=7Y),"min=552,rank=12582",01_专业分数线_2022,confidence,0.4,numeric_large
3705,青岛理工大学,历史,本一,04,国际商务,yearly.2022,best_match=国际经济与贸易(code=05),"min=552,rank=12582",01_专业分数线_2022,confidence,0.3039,numeric_large
5122,西华师范大学,历史,本一,49,中国语言文学类,yearly.2022,best_match=汉语言文学(code=65),"min=552,rank=12582",01_专业分数线_2022,confidence,0.4343,numeric_large
3208,常州大学,历史,本一,1K,商务英语,yearly.2022,best_match=英语(code=7H),"min=552,rank=12582",01_专业分数线_2022,confidence,0.4,numeric_large
4304,湖南科技大学,历史,本一,63,思想政治教育,yearly.2022,best_match=教育学(code=70),"min=552,rank=12582",01_专业分数线_2022,confidence,0.4167,numeric_large
3391,浙大城市学院,历史,本一,19,新闻传播学类,yearly.2022,best_match=新闻学(code=23),"min=552,rank=12582",01_专业分数线_2022,confidence,0.4,numeric_large
5025,重庆理工大学,历史,本一,5K,国际经济与贸易,yearly.2022,best_match=汉语国际教育(code=46),"min=551,rank=12992",01_专业分数线_2022,confidence,0.3346,numeric_large
5122,西华师范大学,历史,本一,42,外国语言文学类,yearly.2022,best_match=汉语言文学(code=65),"min=551,rank=12992",01_专业分数线_2022,confidence,0.4343,numeric_large
3401,安徽工业大学,历史,本一,N1,财务管理,yearly.2022,best_match=行政管理(code=0Q),"min=550,rank=13395",01_专业分数线_2022,confidence,0.3529,numeric_large
3391,浙大城市学院,历史,本一,21,商务英语,yearly.2022,best_match=英语(code=29),"min=550,rank=13395",01_专业分数线_2022,confidence,0.5232,numeric_large
4615,海南师范大学,历史,本一,06,教育技术学,yearly.2022,best_match=教育学类(code=05),"min=550,rank=13395",01_专业分数线_2022,confidence,0.4516,numeric_large
3247,西交利物浦大学,历史,本一,03,数学类,yearly.2022,best_match=外国语言文学类(code=38),"min=549,rank=13800",01_专业分数线_2022,confidence,0.325,numeric_large
4241,三峡大学,历史,本一,F1,外国语言文学类,yearly.2022,best_match=汉语言文学(code=91),"min=549,rank=13800",01_专业分数线_2022,confidence,0.424,numeric_large
0347,华侨大学(国家专项),历史,本一,G5,日语,yearly.2022,best_match=英语(code=42),"min=549,rank=13800",01_专业分数线_2022,confidence,0.3643,numeric_large
5122,西华师范大学(国家专项),历史,本一,50,中国语言文学类,yearly.2022,best_match=汉语言文学(code=65),"min=549,rank=13800",01_专业分数线_2022,confidence,0.4353,numeric_large
4615,海南师范大学,历史,本一,32,新闻传播学类,yearly.2022,best_match=新闻学(code=29),"min=549,rank=13800",01_专业分数线_2022,confidence,0.47,numeric_large
4615,海南师范大学,历史,本一,34,工商管理类,yearly.2022,best_match=旅游管理(code=42),"min=549,rank=13800",01_专业分数线_2022,confidence,0.3113,numeric_large
5116,西南医科大学(地方专项),历史,本一,09,中西医临床医学,yearly.2022,best_match=中医学(code=27),"min=548,rank=14213",01_专业分数线_2022,confidence,0.4555,numeric_large
5120,四川师范大学(地方专项),历史,本一,0M,广播电视学,yearly.2022,best_match=广播电视编导(code=0Q),"min=547,rank=14635",01_专业分数线_2022,confidence,0.5134,numeric_large
4241,三峡大学,历史,本一,73,旅游管理,yearly.2022,best_match=行政管理(code=A2),"min=547,rank=14635",01_专业分数线_2022,confidence,0.3,numeric_large
4105,河南工业大学,历史,本一,54,新闻传播学类,yearly.2022,best_match=新闻学(code=54),"min=547,rank=14635",01_专业分数线_2022,confidence,0.4,numeric_large
4308,中南林业科技大学,历史,本一,45,朝鲜语,yearly.2022,best_match=英语(code=08),"min=547,rank=14635",01_专业分数线_2022,confidence,0.39,numeric_large
4335,湖南工业大学,历史,本一,52,财务管理,yearly.2022,best_match=工商管理(code=55),"min=547,rank=14635",01_专业分数线_2022,confidence,0.3,numeric_large
4241,三峡大学,历史,本一,74,物流管理,yearly.2022,best_match=行政管理(code=A2),"min=546,rank=15113",01_专业分数线_2022,confidence,0.3529,numeric_large
3107,上海应用技术大学,历史,本一,51,公共管理类,yearly.2022,best_match=工商管理类(code=41),"min=545,rank=15565",01_专业分数线_2022,confidence,0.42,numeric_large
3212,江苏大学,历史,本一,02,财务管理,yearly.2022,best_match=物流管理(code=15),"min=545,rank=15565",01_专业分数线_2022,confidence,0.3529,numeric_large
3701,济南大学,历史,本一,1E,公共事业管理,yearly.2022,best_match=公共管理类(code=0K),"min=545,rank=15565",01_专业分数线_2022,confidence,0.4364,numeric_large
